sample_id,split,gloss,text,frames,start,end
14_0203,train,انا اسم سياره اسم,اريد نقل ملكيه سيارتي,189,905948,906137
14_0204,train,استفهام صدر خوف مسوول سوال سياره اسم,من سيكون المالك الجديد,260,906137,906397
14_0205,train,هو وجوب شرب زياده,يجب ان تشرب الكثير من الماء,213,906397,906610
14_0206,train,كتاب صباح صيف مكتبه لوحه صباح صيف,المكتب مفتوح في الصباح و الظهر,541,906610,907151
14_0207,train,ولد سرق هاتف,سرق شخص ما هاتفي,222,907151,907373
14_0208,train,انا ولد هو هاتف اخذ اختفاء,اخذ رجل الهاتف وهرب,309,907373,907682
14_0209,train,انت سوال ذهاب جري,الى اين ركض,184,907682,907866
14_0210,train,مستمر جري بحر,ركض الى الشاطئ,246,907866,908112
14_0211,train,سوال هو ماضي هو,اين كنت,166,908112,908278
14_0212,train,هو ماضي كوفي انتظار,كنت في مقهى,201,908278,908479
14_0213,train,هو انا بحث هاتف بحث جواب,سوف ابحث عن الهاتف و نبلغك,252,908479,908731
14_0214,train,هو رغبه اسبوع اخر راحه سعيد,اتمنى لك عطله نهايه اسبوع سعيده,287,908731,909018
14_0215,train,انا رغبه جواز سفر رغبه,اريد الحصول على جواز سفر,218,909018,909236
14_0216,train,رغبه شكوى,اريد تقديم شكوى,166,909236,909402
14_0217,train,انا رغبه طبيب د,انا بحاجه الى طبيب,185,909402,909587
14_0218,train,د يوجد غدا يوجد,الطبيب موجود غدا,151,909587,909738
14_0219,train,مشكله سوال,ما المشكله,148,909738,909886
14_0220,train,انا لا صحه سيئ,صحتي غير جيده,413,909886,910299
14_0221,train,انا استفراغ ثاني اسهال انا,انا اتقيا و اعاني من الاسهال,367,910299,910666
14_0222,train,تاريخ سوال اسهال تاريخ فتح,منذ متى تعاني من الاسهال,281,910666,910947
14_0223,train,ثلاث قبل,ثلاث ايام,187,910947,911134
14_0224,train,هو حمى هو,هل لديك حمى,166,911134,911300
14_0225,train,نعم انا دوخه,نعم انا اعاني من دوخه,330,911300,911630
14_0226,train,انا ماضي ثلاث اكل سوال,ماذا اكلت قبل ثلاث ايام,295,911630,911925
14_0227,train,انا رغبه وقت موعد صوره بطن رغبه,اريد موعدا لاجراء تصوير البطن بالموجات فوق الصوتيه,319,911925,912244
14_0228,train,هو تجنب بقره خضار انواع تجنب,تجنب منتجات الالبان و الخضار,366,912244,912610
14_0229,train,انا قدره دجاج سمكه,يمكنني اكل الدجاج و السمك,220,912610,912830
14_0230,train,تمام اريد اكل رز مكرونه قدره,بالطبع يمكن ان تاكل الرز و المكرونه,309,912830,913139
14_0231,train,انا عمل لا_يوجد تامين لا_يوجد,انا عاطل عن العمل و ليس لدي تامين,237,913139,913376
14_0232,train,هو دفع مال سوال,اين دفع الرسوم,210,913376,913586
14_0233,train,بنك اي_شي,في احد البنوك,174,913586,913760
14_0234,train,هو مقابله ملكيه مقابله محادثه,هل تحدثت الى المالك,214,913760,913974
14_0235,train,اعاده عوده ثلاث عوده,تعال مره اخرى بعد ثلاث ايام,142,913974,914116
14_0236,train,هو عوده مع هو,هل جئتم معا,231,914116,914347
14_0237,train,ان_شاء_الله غدا دفع,ان شاء الله ادفع غدا,221,914347,914568
14_0238,train,رغبه مستقبل سعيد,اتمنى لك مستقبل سعيد,191,914568,914759
14_0239,train,مهم بطاقه هويه اخذ صوره,احتاج الى بطاقه الهويه و صوره ضوئيه,325,914759,915084
14_0240,train,ولد سرقه حقيبه_يد,سرق الرجل حقيبتي,247,915084,915331
14_0241,train,هو اختبار اخر شهاده,سيتم اختبارك و ستحصل على النتائج,282,915331,915613
14_0242,train,هو رخصه رسمي واحد ثلاث,ستكون الرخصه جاهزه في غضون ثلاث اسابيع,295,915613,915908
14_0243,train,بطاقه سوال اسابيع ثلاث,سيكون التصريح جاهز في غضون ثلاث اسابيع,358,915908,916266
14_0244,train,جواز كتاب اتقان ممكن عشر_ايام,سيكون جواز السفر جاهز في غضون عشر ايام,337,916266,916603
14_0245,train,وجوب دفع جواز سفر,يجب عليك دفع رسوم جواز السفر,196,916603,916799
14_0246,train,شكر,شكرا,110,916799,916909
14_0247,train,شكر مساعده,شكرا لمساعدتك,182,916909,917091
14_0248,train,صباح خير,صباح الخير,169,917091,917260
14_0249,train,صباح خير طاعه خدمه سوال,صباح الخير كيف يمكنني ان اخدمك,316,917260,917576
14_0250,train,صباح خير هو رغبه مساعده,صباح الخير هل تحتاج مساعده,209,917576,917785
14_0251,train,ولد صفه سوال,صف الرجل,233,917785,918018
14_0252,train,ولد طويل نحيف شعر اصفر قصير,كان الرجل طويل ونحيل وشعره اشقر قصير,655,918018,918673
14_0253,train,انا بطن الم,عندي الم في المعده,162,918673,918835
14_0254,train,انا جواز تاريخ انتهاء,جواز سفري منتهي الصلاحيه,212,918835,919047
14_0255,train,سبب ولد شخص لبس سوال,ماذا كان يرتدي الرجل,207,919047,919254
14_0256,train,ولد لبس بنطال احمر حذاء ابيض,الرجل يرتدي بنطال احمر و حذاء ابيض,365,919254,919619
14_0257,train,سوال جواز تاريخ انتهاء تاريخ سوال,ماهو تاريخ نهايه صلاحيه الجواز,206,919619,919825
14_0258,train,سن خمس,خمس سنوات,165,919825,919990
14_0259,train,سوال ضياع حقيبه_يد,كيف فقدت الحقيبه,191,919990,920181
14_0260,train,ماضي مرض خطر,اصبت بمرض خطير,215,920181,920396
14_0261,train,هاتف هويه ضياع سوال,كيف فقدت هاتفك و هويتك,147,920396,920543
14_0262,train,هو بطن ت س م م,لديك تسمم غذائي,275,920543,920818
14_0263,train,انا هويه ضياع,فقدت هويتي,137,920818,920955
14_0264,train,انا ممتاز اتقان,حالي ممتاز,185,920955,921140
14_0265,train,وقت مسافه طياره خارج مسافه تاريخ سوال,ما هي الفتره التي ستقضيها بالسفر الى الخارج,342,921140,921482
14_0266,train,تاريخ سرقه تاريخ سوال,متى حدثت السرقه,196,921482,921678
14_0267,train,ماضي,منذ زمن,122,921678,921800
14_0268,train,تاريخ فتح مرض,متى بدا المرض,233,921800,922033
14_0269,train,مرض ماضي صغير مرض,مرضت عندما كنت طفل,344,922033,922377
14_0270,train,دعوه انا رغبه مساعده,مرحبا انا بحاجه الى مساعده,297,922377,922674
14_0271,train,انا دعوه طاعه مساعده,مرحبا كيف يمكنني المساعده,219,922674,922893
14_0272,train,دعوه اخبار حال جيد,مرحبا ما اخبارك,342,922893,923235
14_0273,train,ليل خير,مساء الخير,135,923235,923370
14_0274,train,مع_السلامه,مع السلامه,93,923370,923463
14_0275,train,سوال ازعاج سوال,من يزعجك,247,923463,923710
14_0276,train,هو دواء ماضي يوجد,هل تناولت اي ادويه,381,923710,924091
14_0277,train,هو يوجد تحويل د,هل لديك تحويا من الطبيب,361,924091,924452
14_0278,train,انا نعم د بطن,نعم من طبيب الجهاز الهضمي,500,924452,924952
14_0279,train,هو يوجد تامين,هل لديك تامين,283,924952,925235
14_0280,train,نعم تامين,نعم لدي تامين,306,925235,925541
14_0281,train,هو رخصه سياره هو,هل لديك رخصه سياره,345,925541,925886
14_0282,train,هو بطاقه صوره هويه هو,هل عندك بطاقه هويتك,434,925886,926320
14_0283,train,ثاني صوره سوال جواز_سفر,و صوره جواز السفر,418,926320,926738
14_0284,train,ولاده طفل اتقان,ولد الطفل سليم,250,926738,926988
14_0285,train,ولاده ماضي تسع,ولد الطفل قبل الاوان,244,926988,927232
14_0286,train,وجوب طلب صوره هويه,يجب عليك احضار صوره من هويتك,387,927232,927619
14_0287,train,سوال هو هاتف مشاهده سوال,هل رايت الهاتف,268,927619,927887
14_0288,train,طاوله على,على الطاوله,308,927887,928195
14_0289,train,استفهام سوال سرقه هاتف هو,من الذي سرق الهاتف,346,928195,928541
14_0290,train,هو كتابه تفاصيل حال,اكتب الحدث بالتفصيل,325,928541,928866
14_0291,train,هو عضو مع السعوديه قصه,هل انت عضو في الفريق السعودي,313,928866,929179
14_0292,train,نعم انا مع السعوديه قصه رمايه صم,نعم انا في الفريق السعودي للرمايه للصم,497,929179,929676
14_0293,train,غدا شهاده تقديم,ساحضر الشهاده غدا,413,929676,930089
14_0294,train,سوال عمر سن,كم عمرك,226,930089,930315
14_0295,train,انا تعليم ولد اخر شهاده,انا ادرس وابني لديه شهاده,623,930315,930938
14_0296,train,انا رغبه لا ممتاز,لا احتاج شيء,446,930938,931384
14_0297,train,هو قلم يوجد,هل لديك قلم,236,931384,931620
14_0298,train,هو كتابه تاريخ الان,اكتب تاريخ اليوم,279,931620,931899
14_0299,train,انا رغبه بطاقه سياره,اريد الحصول على رخصه قياده,280,931899,932179
14_0300,train,استفهام دواء قدره هو,هل تناولت الدواء,269,932179,932448
14_0301,train,انا نوم ليل,انام ليلا,245,932448,932693
14_0302,train,انا حب لون ابيض كره لون اسود,احب اللون الابيض واكره اللون الاسود,450,932693,933143
14_0303,train,انا رغبه شراء سوق لوحه,اريد ان اشتري اغراض منزلي من السوبرماركت,449,933143,933592
14_0304,train,انا اسم ا ح م د,اسمي احمد,455,933592,934047
14_0305,train,انا عمل ترجمه لغه اشاره,انا اعمل مترجم لغه اشاره,436,934047,934483
14_0306,train,انا قراءه كتاب,انا اقرا الكتاب,308,934483,934791
14_0307,train,انا مع اسره مع مشاهده كره_قدم مباراه,انا واسرتي ذهبنا لمشاهده مباراه كره قدم,434,934791,935225
14_0308,train,انا رغبه ذهاب مستشفى سبب ابن مرض,اريد الذهاب للمستشفى بسبب ابني مريض,628,935225,935853
14_0309,train,انا اب بيع تصوير,ابي باع الكاميرا,394,935853,936247
14_0310,train,اب انا لون حب لون ازرق ام لون حب سوال وردي,ابي يحب اللون الازرق وامي تحب اللون الوردي,546,936247,936793
14_0311,train,انا حب اب,احب ابي,264,936793,937057
14_0312,train,انا حب بنت اخ,احب اختي,302,937057,937359
14_0313,train,انا حب صلاه,احب صلاه,314,937359,937673
